Date,Open,High,Low,Close,Volume
2017-10-12,61.52524777886273,62.02380761260697,61.466097267766514,61.97310256958008,1822000
2017-10-13,62.150552873328245,62.45475730622732,61.62664380624175,61.82099914550781,1943800
2017-10-16,61.6604441931985,61.89704620520587,61.30554117518744,61.78719711303711,1464700
2017-10-17,61.550585321513424,61.947741440274164,61.28018211572838,61.85478973388672,1721900
2017-10-18,61.76184417244384,61.854795888079444,61.356242546871755,61.69424819946289,1100500
2017-10-19,61.80408272927799,62.404039558928574,61.643528631582726,62.387142181396484,1686200
2017-10-20,62.28575563676726,62.52235766854713,62.17590653541857,62.513912200927734,1568300
2017-10-23,62.505448918881264,62.623749913256475,62.2434976380391,62.46319580078125,1787300
2017-10-24,62.36180091067765,62.573053615054036,62.05759650062198,62.50545120239258,2107900
2017-10-25,62.387159872124975,62.387159872124975,61.288643060357124,62.175907135009766,3179500
2017-10-26,62.39559126125724,63.29130704842866,62.25194097969254,62.32799530029297,2303900
2017-10-27,62.18434405881792,62.96175892424869,62.03224829803738,62.547698974609375,1839300
2017-10-30,62.41250243261726,62.75895353169283,62.16744851038273,62.67445373535156,1541400
2017-10-31,62.54769814934197,63.02090859312598,62.33644544403939,62.87725830078125,2314000
2017-11-01,62.88571582970736,63.046269979548896,62.28575880519709,62.53926467895508,1614700
2017-11-02,62.57304836144756,63.308203584924684,62.25194015172618,62.294193267822266,4226100
2017-11-03,62.24350092877515,63.05471055320168,62.24350092877515,62.59840393066406,2312100
2017-11-06,62.58995869985248,62.65756112083609,62.159001324734085,62.30265808105469,2339800
2017-11-07,62.44630077948616,63.536365509033196,62.1589937487837,63.5363655090332,2239000
2017-11-08,63.46030167699788,64.08560778391252,63.28285020531615,63.81520462036133,2491100
2017-11-09,63.78114041769467,64.32642348749953,63.6618601524428,64.31790161132812,1728700
2017-11-10,63.88339103470771,64.0026713141571,63.59370571298224,63.71298599243164,2133500
2017-11-13,63.704446473046254,65.00802030936978,63.64480634983819,64.86317443847656,2280700
2017-11-14,64.69277926625199,65.97930941899938,64.56497713844635,65.93670654296875,2050500
2017-11-15,66.09007239107326,66.39679491901666,65.14434567996223,65.2551040649414,2187200
2017-11-16,65.23807259533704,65.42551487905777,65.01654930545916,65.39995574951172,1750100
2017-11-17,65.16990827232641,65.51071182152701,64.83762659943476,65.07618713378906,1720900
2017-11-20,65.17842996367754,65.28918835423144,64.76946440573994,65.12731170654297,1614100
2017-11-21,65.16990961454098,65.65555256956067,65.14435048537476,65.4084701538086,2080900
