Date,Open,High,Low,Close,Volume
2017-10-12,126.30667207444951,127.25530139093762,126.30667207444951,127.05998992919922,414100
2017-10-13,127.35760251419954,127.56220911212141,126.89259009911399,127.00418853759766,397200
2017-10-16,127.19021053530845,127.27392356830171,126.3252941198358,126.39038848876953,400800
2017-10-17,126.4368747261776,127.3855040407219,126.4368747261776,126.56707763671875,468500
2017-10-18,126.76242203192167,126.90192011836812,124.9395666197007,125.40457916259766,522900
2017-10-19,125.26506052705203,126.24158954515232,124.3071359811115,126.12068176269531,470500
2017-10-20,126.66938805006106,127.57151333484333,126.00907832061448,127.16230010986328,437300
2017-10-23,127.6087189591776,128.0086228425197,127.041403219491,127.24600982666016,535800
2017-10-24,127.57153327368988,127.77613991815899,126.9298137243146,127.37623596191406,405600
2017-10-25,127.41340173344138,127.8226149292851,126.55778059261029,127.00418853759766,444100
2017-10-26,127.3018246498315,127.77613228400486,126.04628524206277,126.35319519042969,400700
2017-10-27,126.91123923648908,127.46924581635434,126.58572475494107,126.97633361816406,296300
2017-10-30,127.13442969266306,127.2646326404145,125.70219726739714,126.14860534667969,705600
2017-10-31,126.15785672308606,129.76635743901141,125.74865773715045,129.57106018066406,830000
2017-11-01,131.00332415901062,132.03565249313317,127.2181155368761,127.55292510986328,1037200
2017-11-02,127.5622384410555,127.66454176353787,126.43690189374944,127.50643920898438,609900
2017-11-03,128.22253874791778,129.9709902418618,127.6552229455884,129.65478515625,994000
2017-11-06,129.7942822674667,129.7942822674667,128.66896000314313,129.26417541503906,844800
2017-11-07,129.301394344908,129.9431139633973,128.6596747264187,129.6175994873047,511400
2017-11-08,129.54316367798782,131.63571972885018,129.2734626977182,131.40321350097656,601000
2017-11-09,130.63129221857795,130.95679239034172,127.19949836858508,127.93421173095703,672100
2017-11-10,127.34834513234156,129.1619056438161,127.34834513234156,129.05029296875,591800
2017-11-13,128.5480713799544,129.71989790558487,128.21326177390898,129.24559020996094,392200
2017-11-14,128.85497759342348,129.6175907792078,127.64594215195143,129.58969116210938,462500
2017-11-15,129.39439763288266,129.45949201100032,128.176067013707,129.24559020996094,413600
2017-11-16,130.0580391221472,131.18799612059854,130.0486914489274,131.0666046142578,502500
2017-11-17,130.82381116073043,131.78568116801853,130.4876226169547,130.59034729003906,610700
2017-11-20,131.08528185694442,132.64481871162636,130.97322376543525,132.5327606201172,571300
2017-11-21,133.522652628893,135.17558081944784,133.08373941304228,134.47518920898438,1053500
2017-11-22,134.47514981224688,134.47514981224688,133.09304809570312,133.09304809570312,596300
2017-11-24,133.32650433883794,134.6992725553055,132.93428688406132,134.4191131591797,310700
2017-11-27,134.5031819306314,134.6992978195527,133.63470331419794,134.00823974609375,502100
2017-11-28,134.3724181915164,134.91405589340613,134.02689634269836,134.6619110107422,601600
2017-11-29,134.6619393951254,135.06350460767746,132.6074604632015,133.74676513671875,658600
2017-11-30,134.45648414228646,135.35299151365655,133.15842582559,134.9420928955078,2345000
2017-12-01,134.66188470908224,134.85800052384934,131.65487054596085,133.4105224609375,784900
2017-12-04,134.51252961190292,134.51252961190292,131.77634004696196,132.31797790527344,688300
2017-12-05,132.66348487023822,134.2790505887389,131.84168762637594,133.1490936279297,704900
2017-12-06,132.99032345294992,133.74674389072385,132.41132353493188,133.09304809570312,428100
2017-12-07,132.82226267027013,134.09230670968557,132.82226267027013,133.7281036376953,312800
2017-12-08,134.43783918300556,134.5685783782925,133.40125904555057,133.77479553222656,462200
2017-12-11,128.94673109910167,134.39110876746295,128.94673109910167,133.20510864257812,492200
2017-12-12,132.9436220346144,133.34517291633418,131.57085380029503,132.0657958984375,662200
2017-12-13,131.9817698223611,134.06426312883352,131.84168297918526,132.55142211914062,657600
2017-12-14,133.13978094985205,133.13978094985205,131.89775146712338,131.92576599121094,562200
2017-12-15,132.85027735634145,135.03551004043953,132.33666823459367,134.55923461914062,2392400
2017-12-18,135.12884875374883,135.12884875374883,133.12106571168394,133.23312377929688,687000
2017-12-19,133.2704944193625,134.32574120513482,132.6634799324661,133.13975524902344,469200
2017-12-20,133.43856521208284,133.718724614118,132.52339113163382,132.92494201660156,524200
2017-12-21,133.4106068319721,133.64407072365276,132.35534548173393,133.34523010253906,387600
2017-12-22,133.57865845899065,133.63470174766937,132.57944067815677,133.3358612060547,350200
2017-12-26,133.24249714259957,133.718772571723,132.45806193516643,132.79425048828125,323000
2017-12-27,132.88761991971427,133.86817089275806,132.65415608087062,133.74676513671875,285700
2017-12-28,134.34443199417845,134.34443199417845,132.51406922786327,133.74676513671875,540500
2017-12-29,133.8121159515634,133.8121159515634,132.2525793538083,132.2805938720703,616500
2018-01-02,132.64480753369264,133.33586562193747,131.9630971186212,132.67283630371094,932400
2018-01-03,133.04635968174037,133.7840990654171,131.5241710521094,133.3732147216797,766300
2018-01-04,133.47593033254998,134.06426372761422,132.61678517200437,133.00900268554688,651000
2018-01-05,133.25184025693687,134.3351160298442,132.61681112300704,134.23239135742188,686800
2018-01-08,134.29771851758107,136.93119710929818,134.1202837437349,136.71640014648438,590300
2018-01-09,137.04328303619104,137.23939894438868,135.64249990464566,135.98802185058594,763300
2018-01-10,135.71721943915082,135.77324848836906,134.40981320954143,135.5491180419922,422900
2018-01-11,135.55845453835616,136.25884609483768,135.28762849012847,135.68919372558594,449300
2018-01-12,135.64247677261235,137.58489742704145,135.51173760594406,137.47283935546875,565500
2018-01-16,138.7335476751052,138.89230137370265,136.0253728763223,136.1280975341797,570300
2018-01-17,136.46430293827044,137.99582532278714,136.0160420577996,137.84640502929688,620700
2018-01-18,137.9304772763486,138.6682312228951,136.07211364416247,136.10012817382812,598300
2018-01-19,136.73510028255077,136.75378137963608,135.9039695810289,136.2401580810547,522200
2018-01-22,136.1187197772041,136.1187197772041,133.2050963066518,133.71871948242188,880600
2018-01-23,133.95219566891396,133.95219566891396,132.79421006082887,132.99032592773438,657000
2018-01-24,133.18644376788797,134.57789335156014,133.13041472751888,133.63470458984375,604500
2018-01-25,134.10162819903104,135.12886049020187,133.63470054408944,134.91407775878906,449500
2018-01-26,135.40898254619972,136.5015912471501,133.79341729602498,136.48291015625,1033000
2018-01-29,136.68840959285947,138.07985926109345,136.64172822271607,137.4541778564453,812300
2018-01-30,139.09774130732384,147.26897501914465,138.5187555927265,145.97091674804688,1633300
2018-01-31,146.95146843901907,149.6316285511675,146.6339610615208,148.83786010742188,1198100
2018-02-01,148.3616106993745,150.04255335834287,146.68068228990944,147.2503204345703,1022300
2018-02-02,146.78339230374954,148.240218770494,145.4666669532451,145.5880584716797,788600
2018-02-05,144.0658944663483,145.8215331470477,136.5670358116228,138.3973846435547,1237900
2018-02-06,135.11016976450438,139.4245906783261,133.56931431281816,138.80824279785156,1217700
2018-02-07,138.6214991193566,143.7016748215792,137.62226699248808,142.6837615966797,1165600
2018-02-08,144.22461898837614,145.02773513961282,139.89153084087863,139.9288787841797,1432400
2018-02-09,141.02148600842514,144.4860954973494,138.9763548378648,142.89854431152344,1290100
2018-02-12,143.60828358092698,144.28066061501542,140.64796364588608,142.6837615966797,828700
2018-02-13,141.83394982225178,143.14134156363758,141.0775292969142,142.89854431152344,928600
2018-02-14,142.18881954465587,145.00906687168282,141.69387731749754,144.71957397460938,651300
2018-02-15,145.66276112586846,146.54992090489435,143.72034018627872,145.89622497558594,706500
2018-02-16,145.48532663888528,146.83008069612438,144.2899928656733,146.29779052734375,633900
2018-02-20,145.970937847528,148.01608348922386,145.44798109430042,146.6246337890625,582300
2018-02-21,146.81139266637234,150.38804579629186,146.25107380686245,147.7078857421875,901400
2018-02-22,147.91333131914956,149.34212870050004,147.21293988713464,147.539794921875,534400
2018-02-23,147.88535070873613,148.3055828143952,146.77406043522427,148.29624938964844,422700
2018-02-26,148.9125935336749,150.19197091633697,148.12814414076604,148.98728942871094,494400
2018-02-27,148.73512701636233,150.35069258031567,148.48298211347944,148.5016632080078,571200
2018-02-28,149.30479329278532,149.33280781245736,145.78415474248462,145.82150268554688,794100
2018-03-01,146.05496139703104,146.05496139703104,140.7693512946308,142.75845336914062,1140600
2018-03-02,141.5631277835894,144.14991106913962,140.1249968276076,143.6829833984375,629400
2018-03-05,142.87989623310872,144.131259224681,141.19895342752417,144.05654907226562,748700
2018-03-06,144.41140808352026,144.71024867114227,143.6082918161655,144.43942260742188,527600
2018-03-07,143.38022846546255,146.4639702792249,142.94905982322163,145.9953155517578,765400
2018-03-08,146.41717556039805,146.4921477612209,144.10201912468693,145.9766387939453,569900
2018-03-09,146.68897002013674,147.88872530807342,145.81727885249057,147.83248901367188,483400
2018-03-12,148.22615056214786,149.57587877457706,147.67314128967524,148.11367797851562,876000
2018-03-13,148.58232800013982,149.5008874418723,147.72000484840174,148.18865966796875,724500
2018-03-14,149.0884315651651,149.66955881914672,146.80139433023479,147.7012176513672,650300
2018-03-15,147.8606050518189,148.52610123123733,146.9607814475957,148.26364135742188,609400
2018-03-16,148.21678515636597,148.47923072414955,145.50796073714844,146.69833374023438,2300100
2018-03-19,146.26715364065615,146.83891302066456,145.0580163490967,146.62332153320312,955600
2018-03-20,147.11073154152558,148.9384823101621,146.57647253325126,148.86351013183594,775000
2018-03-21,149.1634623586303,150.94434503518454,148.77916195612616,149.7914581298828,610200
2018-03-22,148.48857702982326,150.80373275992875,144.58936587362365,144.87994384765625,750300
2018-03-23,144.93618315239274,149.69771747658956,144.93618315239274,147.335693359375,892900
2018-03-26,148.87291641411193,152.19098679450227,148.87291641411193,151.90980529785156,1035700
2018-03-27,152.66901518106613,154.26243888022233,149.44466738387757,150.29762268066406,1218300
2018-03-28,150.36319847144725,151.18803546409467,148.79789321655238,149.76332092285156,1299600
2018-03-29,149.93207012179,152.23784403940138,148.76043296383787,151.1693115234375,1367600
2018-04-02,150.88807035021713,151.722275183619,147.7949463233516,149.62271118164062,1018100
2018-04-03,150.25073071042686,150.90684456548712,147.60751079148642,149.68833923339844,903800
2018-04-04,147.82310146827425,152.13471699326018,147.5887740711921,152.115966796875,650300
2018-04-05,152.65024514634143,154.3655234656453,151.74105367159223,154.02809143066406,793800
2018-04-06,153.05328259683037,154.09369685418844,149.80083135136286,150.9443359375,584300
2018-04-09,152.0597398392709,154.31865951826484,151.80667653248665,152.62213134765625,757800
2018-04-10,154.0187318978098,154.2999133571479,151.09431600079873,152.209716796875,870100
2018-04-11,151.4035920536427,152.95014690216746,150.74747830888091,151.71290588378906,665100
2018-04-12,151.97539112908382,153.6531691653642,151.82541814756974,152.5565185546875,569700
2018-04-13,152.6596226809686,153.2595003028073,151.03808094262828,151.55360412597656,425700
2018-04-16,153.06263602612944,155.05909542887667,152.16281266127183,154.82476806640625,590600
2018-04-17,155.52773750837713,157.09305674835107,154.9841106575885,156.49317932128906,449600
2018-04-18,157.01808817604538,157.99288374278203,156.24011959097504,157.73043823242188,495600
2018-04-19,157.66486333196323,158.66777722548218,156.61506679305037,158.27410888671875,468100
2018-04-20,158.05854253676011,158.9021155632162,157.10248261848824,157.46803283691406,480900
2018-04-23,158.07723991239453,158.53652671171,157.46799446421966,158.40530395507812,357200
2018-04-24,159.0145739347684,159.84877893823867,152.20971113013024,154.4873809814453,765300
2018-04-25,154.16865312540043,154.61857195547012,148.70413735838164,151.05679321289062,1082400
2018-04-26,150.97243904726398,151.6098026042813,149.32276527200577,149.7351837158203,1272800
2018-04-27,149.7351897840305,151.02868144619524,147.71998011814884,148.23548889160156,659900
2018-04-30,148.41361608162876,148.87290298842618,146.2953012853572,146.61398315429688,750000
2018-05-01,147.30756111543775,147.66372899186774,141.5524814879011,142.26483154296875,1228200
2018-05-02,143.68955205553425,147.4762762175409,137.1471356206108,137.55953979492188,1298300
2018-05-03,136.7909627415716,138.93739539226044,134.2789656236319,138.06570434570312,1109000
2018-05-04,137.45643721232358,140.52144338804038,136.93154616250715,140.4464569091797,825500
2018-05-07,140.44649313006758,141.27133030805075,139.18113351625666,140.48399353027344,878200
2018-05-08,141.8899186461544,144.70184718498612,141.54310440086363,144.2894287109375,1612500
2018-05-09,144.63623303184994,145.9765931130778,143.67080534847295,145.64852905273438,726600
2018-05-10,146.2484252162248,146.97015765958955,145.47983873159296,146.88580322265625,500900
