Date,Open,High,Low,Close,Volume
2017-10-12,89.65229858626539,89.65229858626539,88.83024673119732,89.00116729736328,1149100
2017-10-13,89.02556985583696,89.36741714491058,88.5697817499351,88.80581665039062,1336700
2017-10-16,89.05814024955886,89.5871836422006,88.92791771840061,89.01744842529297,1543200
2017-10-17,89.28604312293403,89.4895208932321,88.17912355574062,88.5453872680664,1605700
2017-10-18,88.99300451003518,88.99300451003518,88.23607342203385,88.62674713134766,1518800
2017-10-19,88.13026591623353,89.25346686432239,88.0081780467047,89.20462799072266,1281300
2017-10-20,90.05924051249927,90.60455931419732,89.63600337562373,90.16504669189453,1518600
2017-10-23,90.16504640834772,90.74292238873025,90.01040135386253,90.17318725585938,1048600
2017-10-24,90.75106789079784,91.57311966151445,90.54759016010098,91.29638671875,1616400
2017-10-25,91.29638873829893,91.50800732160614,90.12436120611919,90.54759216308594,2008800
2017-10-26,90.82432093254683,91.67892992334059,90.80804544561215,91.06849670410156,1205300
2017-10-27,90.71037974868197,91.28826203134292,90.41737128776731,91.17430877685547,1091400
2017-10-30,90.74293541894568,91.20686443937183,90.53132303043418,90.83246612548828,1818800
2017-10-31,90.85688407432191,91.11733534989132,89.87205249452357,89.90460968017578,1564600
2017-11-01,90.32784683566442,91.26383953165941,89.83136062161842,90.00228118896484,1793500
2017-11-02,90.87315747725373,92.24866274002872,89.8639096527504,91.92310333251953,2352400
2017-11-03,91.73589861682188,91.95565804159149,90.79176518307666,91.02779388427734,1985100
2017-11-06,90.89758017645958,91.76846469278568,90.74293510031117,91.47545623779297,1416900
2017-11-07,91.74403374664124,92.76142232844902,90.67781249999376,91.10918426513672,1629000
2017-11-08,91.10103990535897,91.98819973386009,90.60455379980715,91.5161361694336,1966400
2017-11-09,91.07664063495828,92.06147218350529,90.56387273926782,91.1173324584961,1722300
2017-11-10,91.17429904310524,91.38591762220639,90.0592450505574,90.11621856689453,1805400
2017-11-13,89.44880829590004,90.56386224405459,89.10696721148683,89.88832092285156,1614500
2017-11-14,89.25346941937181,89.48949810833146,88.92790382785732,89.17207336425781,1794600
2017-11-15,88.13841826740287,91.67078883969965,87.93494052817893,89.70926666259766,2026700
2017-11-16,90.21388515766903,90.79176738666808,89.78251335517061,89.83135223388672,1857600
2017-11-17,89.37555032710031,90.31154906617313,89.21277063754293,89.73367309570312,1232700
2017-11-20,89.87202857291199,90.01853276452717,89.46507317505278,89.54646301269531,1661800
2017-11-21,89.90459850435278,90.00227004916808,89.48136756278137,89.57903289794922,1271600
2017-11-22,89.71741167364543,90.05111195243913,89.10697842765023,89.2860336303711,1252600
2017-11-24,89.7285667207651,89.76134802396919,89.21227526318788,89.26144409179688,575700
2017-11-27,89.37617961100688,90.03999008953356,89.37617961100688,89.74496459960938,1512900
2017-11-28,90.08914530284966,92.60505222378961,89.90065439240291,92.46573638916016,2626000
2017-11-29,93.23607786702577,95.94867266841045,92.82632098639783,94.95706176757812,2742900
2017-11-30,95.79295649093963,96.3666135835642,94.47353892550971,94.93246459960938,3784300
2017-12-01,95.06361414198831,95.22751442403374,92.12156218822636,94.57190704345703,1664500
2017-12-04,95.99784487414834,96.69443034526924,95.66184747144516,95.68643188476562,1789300
2017-12-05,96.01423199143414,96.19451976074362,94.52271099457911,94.66203308105469,1302100
2017-12-06,94.53092705800725,95.25210329110882,94.41619561226743,94.55551147460938,1247800
2017-12-07,94.17852790791086,95.620874000375,94.04740894626558,95.33404541015625,1035900
2017-12-08,95.7683903397789,96.04702205149499,95.21931755323634,96.00605010986328,1184200
2017-12-11,95.89950600414576,96.08799693682374,94.85872618709892,95.27667999267578,1460100
2017-12-12,95.62086897718184,95.88311313909044,94.71120817285023,95.38320922851562,1841600
2017-12-13,95.12915901319498,95.36681875451136,93.36720317405208,93.38359069824219,1759700
2017-12-14,93.68681746796149,94.85052556465459,93.36720758580485,93.80974578857422,1981800
2017-12-15,94.5800943857746,95.67823991989432,94.39980034228763,94.84233856201172,2849800
2017-12-18,95.79297206217522,95.87492219552932,94.45716675655969,95.16194915771484,2007500
2017-12-19,95.88313355409785,96.2601092263308,95.55532671881845,95.76840209960938,1578200
2017-12-20,96.3830158608708,96.84194157545191,95.86672443196706,95.97325897216797,2139500
2017-12-21,96.47317025968678,96.77638637899994,95.62087511567131,95.6700439453125,1859100
2017-12-22,96.21092809840674,96.26009692907894,94.94067911862193,95.19473266601562,1011200
2017-12-26,95.34223181175454,95.64545416645666,94.62106192375312,94.77677154541016,670400
2017-12-27,94.80956713653099,94.81775777398333,94.25229742241652,94.51454162597656,1341000
2017-12-28,94.72761470180112,94.72761470180112,94.14576054622216,94.40800476074219,979900
2017-12-29,94.7521722667845,94.86690367977614,94.19490272408518,94.2276840209961,1147300
2018-01-02,94.38341400135086,94.82595225594525,93.85892560754893,94.61287689208984,2207100
2018-01-03,94.45716047266578,94.98984568262138,94.22769761358188,94.64564514160156,1449700
2018-01-04,95.09637964758276,96.30106590286948,94.89969809133001,95.48155212402344,1834100
2018-01-05,95.7519890701932,96.49774962684495,95.23569762878405,96.44038391113281,1698500
2018-01-08,96.52233433904229,96.56331252998949,96.02243042097803,96.38301849365234,1501000
2018-01-09,96.70262671719078,98.09579765198932,96.53052957247289,97.52214050292969,2536200
2018-01-10,97.68603582031456,100.75102172574235,97.48115738423807,99.57911682128906,2578900
2018-01-11,100.52156094421692,101.43941235517661,100.06262898634326,101.39024353027344,1878800
2018-01-12,101.81640101693351,102.43923330610511,101.35747525248843,101.71806335449219,1365300
2018-01-16,100.53794445159325,101.70984933331714,99.60369930139585,100.05442810058594,1962200
2018-01-17,100.6526886627081,101.50498379883906,99.93151874093314,101.1607894897461,1287800
2018-01-18,101.48038035066229,101.9884748300081,100.98867339384017,101.05422973632812,1805500
2018-01-19,101.52137123686546,101.93932504177175,101.02146729925452,101.72624969482422,3248500
2018-01-22,101.84098452375714,102.00489104702105,100.96410494457758,101.8901596069336,1507400
2018-01-23,101.89014827428042,102.07044230362037,100.86575606429786,101.78360748291016,1802800
2018-01-24,102.42284746088181,103.2259675618422,101.93933102049591,102.29991912841797,2014700
2018-01-25,102.70147627200674,102.76703888111773,101.84098422151008,101.94752502441406,1691800
2018-01-26,102.23435140125198,103.27513122558594,102.01308541580582,103.27513122558594,1594100
2018-01-29,103.13580236171728,104.1929758307946,102.57853277148412,102.74243927001953,1623400
2018-01-30,101.28370168050495,101.72623985718667,99.3086767880262,99.48077392578125,2421600
2018-01-31,99.68565474710407,99.95609579249616,97.08779758988571,97.37462615966797,3053600
2018-02-01,97.1779393673458,98.82515745891145,97.01403287030877,98.76779174804688,1994400
2018-02-02,98.07941302666863,98.65307019268623,95.85033446318164,96.15355682373047,2017800
2018-02-05,95.0144351444699,95.79297077950078,90.65462183302951,90.79393768310547,2628300
2018-02-06,88.27801763272454,91.53967868946742,87.28640679625782,90.95782470703125,4151700
2018-02-07,90.32680351469983,92.20349068993521,89.90065287756337,91.10533905029297,2262200
2018-02-08,91.17091237170045,91.76096332181498,84.62299870798984,84.7213363647461,4406300
2018-02-09,85.81950220749533,87.68799302101789,83.67237339854829,86.90126037597656,4271400
2018-02-12,88.81891333249796,90.51530683823863,87.28642635653586,88.39276885986328,3459500
2018-02-13,87.556861159939,88.2780373859359,87.13071668744567,87.59783935546875,2818300
2018-02-14,87.26182856868655,91.53968517587975,87.19626596682154,91.18729400634766,2934800
2018-02-15,91.84290638017676,92.6296388356097,89.40894952459692,89.92524719238281,2354700
2018-02-16,89.59745507389995,90.41696896371359,89.38437971187786,89.67940521240234,2520400
2018-02-20,90.06776270755162,90.2660752822701,89.15882324382862,89.6380844116211,2231400
2018-02-21,89.65459830987452,91.19153478524032,89.65459830987452,89.76201629638672,2468100
2018-02-22,90.19997107303685,90.95190963179257,88.93571191972363,89.06792449951172,2186100
2018-02-23,89.4810756897204,90.07601966591156,88.64650115066101,90.05123138427734,1823100
2018-02-26,90.58834400243718,91.34028897052913,90.2578251152585,90.99324035644531,1919400
2018-02-27,90.89407882064964,91.82780663355229,89.78682670468953,89.81161499023438,2483800
2018-02-28,90.47267244882855,90.64619677757763,87.82021833067358,87.853271484375,2053200
2018-03-01,87.96067779375265,88.82004076283181,85.62222579500389,85.87837982177734,2785800
2018-03-02,85.79574292581316,87.44009756447237,84.64717287671155,87.25830841064453,2412700
2018-03-05,86.34936848122042,88.6382437044155,86.06016133088792,87.77062225341797,2269900
2018-03-06,88.34077814172444,89.08445187116806,87.5723098242887,88.8613510131836,1560200
2018-03-07,87.61361218122298,88.86134153215782,87.52271761434572,88.6712875366211,1477500
2018-03-08,88.96878149880585,89.16710040512106,87.58884553964323,88.8200454711914,1334500
2018-03-09,89.72895753366119,91.1915290738964,89.47280357189065,91.14195251464844,2392600
2018-03-12,91.19152814254845,91.34852898421957,90.54700766193935,90.80316162109375,3449800
2018-03-13,91.39811982027511,91.86911611462092,90.30739122788253,90.56354522705078,2138600
2018-03-14,91.11717832839503,91.11717832839503,89.01009213351506,89.28277587890625,1813300
2018-03-15,89.69592228640039,90.61312657644982,89.32407913126956,89.6463394165039,1767300
