Date,Open,High,Low,Close,Volume
2017-10-12,104.79711220412919,105.07445531396665,104.42413530037314,104.7110366821289,1799900
2017-10-13,105.0648796516219,106.8723851796743,104.76841273003987,106.15512084960938,1676300
2017-10-16,106.87237648717661,106.91063145723541,105.54304728728889,106.42288970947266,1243400
2017-10-17,106.16468438962272,106.42289633310351,105.23702137303148,105.68650817871094,1238900
2017-10-18,105.85866641944023,105.99255519314013,104.43369586216265,105.17965698242188,1447700
2017-10-19,104.68233506706127,104.97880198255648,104.15634561364686,104.91185760498047,1822300
2017-10-20,104.691917191633,104.96926031299348,103.52516588673406,104.05116271972656,1927100
2017-10-23,104.22329609823096,104.9883737015883,103.84075364835712,104.30936431884766,1260200
2017-10-24,104.0607070348394,105.45698072668128,103.99376265565486,105.42829132080078,1351000
2017-10-25,105.47610037997879,106.3559427810265,105.20832289238942,106.2698745727539,1948600
2017-10-26,106.30812992322367,107.58007299383566,106.30812992322367,106.91062927246094,1639500
2017-10-27,106.47072089673969,107.02540707349493,105.63869163160683,106.98715209960938,1644100
2017-10-30,106.73851059700785,106.94890932919097,104.9596942385028,106.01168060302734,1838300
2017-10-31,106.29856739441612,107.36967737922393,105.69606073157219,106.92975616455078,2255900
2017-11-01,114.90574890096005,119.35278927495986,112.02712596908638,116.78976440429688,7620700
2017-11-02,116.35939122401983,117.15316544305318,113.6337884260512,114.9057388305664,4197600
2017-11-03,115.17352174734174,116.6749947485619,114.58058062273885,116.39765167236328,2219300
2017-11-06,116.12032117784818,116.43591926044765,115.21178920279111,115.83341979980469,1331300
2017-11-07,115.36477206833024,116.9523203438187,115.20219393304927,116.8853759765625,1299200
2017-11-08,117.15318426797548,118.58771305493028,117.15318426797548,117.70787048339844,2227900
2017-11-09,117.3157598440298,118.7789780068478,116.67500541786869,118.37731170654297,1855300
2017-11-10,118.41554705612626,119.8213861705808,118.32947884735034,119.17106628417969,1859200
2017-11-13,119.36234800547916,121.44719665677637,119.13282545843816,120.80644226074219,2035000
2017-11-14,120.26131168862383,120.79686668614997,119.79270106578846,120.51952362060547,1431800
2017-11-15,119.9074543793567,120.61516036799776,119.10412191189087,119.17106628417969,1392200
2017-11-16,119.69707521383968,120.93076344392666,119.36234602182948,120.15612030029297,1444800
2017-11-17,120.00312377650347,120.65344381640615,119.24760437011719,119.24760437011719,2215300
2017-11-20,119.67793918112818,120.95945519584289,119.43885108027146,119.71619415283203,1674000
2017-11-21,119.35279584839935,120.91164780884333,119.30497530447059,120.0222396850586,1889400
2017-11-22,120.38562893125089,121.1794031179825,119.61098587713819,120.34737396240234,1561000
2017-11-24,120.50039673576309,121.07420668951265,120.50039673576309,120.6821060180664,870700
2017-11-27,120.59604720327353,120.94033468245279,119.2284628544199,119.68751525878906,1593000
2017-11-28,120.242181029068,120.33781480228731,119.62055055855875,119.84050750732422,2022900
2017-11-29,119.45683443284292,119.89809384833924,118.32490556054037,118.88127899169922,2575000
2017-11-30,118.82369321168169,119.93643245170628,118.31527860354275,119.74458312988281,2857500
2017-12-01,119.64867822049634,120.16667293864641,118.3920408037855,119.68704223632812,1703300
2017-12-04,120.2433974572117,120.48321277217167,118.93880155834286,120.23380279541016,1541900
2017-12-05,118.87167379829796,119.87890122002214,118.46878575704184,119.42804718017578,2491700
2017-12-06,119.21700709380549,119.59111845894049,117.99874832093224,119.3992691040039,1902800
2017-12-07,119.45683135528434,120.2338308148813,119.1882393109093,120.08035278320312,1635700
2017-12-08,120.06114674883858,120.77099805529677,119.49517878122926,120.51199340820312,1788500
2017-12-11,120.20504280142407,120.72304483181611,119.85970811449604,120.35852813720703,1322300
2017-12-12,120.00358609199876,120.21462474708278,119.6390694359518,119.85969543457031,1609200
2017-12-13,119.85971862082718,123.33225512075808,119.81175993812889,122.73750305175781,2379600
2017-12-14,122.45931183764569,122.99649587092881,122.15234116881696,122.60319519042969,1588900
2017-12-15,123.35140903757,124.50251968864667,123.20752569512268,124.33944702148438,2777800
2017-12-18,124.57926917805672,125.04931251775601,123.83104648199134,124.11882781982422,1693900
2017-12-19,123.97494028942377,124.5313136205636,122.21949028871526,122.63196563720703,1980300
2017-12-20,122.82381557254976,123.08282023283924,122.08518756069002,122.48808288574219,1143000
2017-12-21,122.92932440653665,123.61040634033917,122.3058104434557,122.38255310058594,827800
2017-12-22,122.87177673865969,122.90055340676479,122.05640609515602,122.5456314086914,747000
2017-12-26,122.57443611191292,123.75432368558215,122.37299207052023,123.6008529663086,491500
2017-12-27,123.3993733825295,123.66796537628761,122.4305174176881,122.5456314086914,613800
2017-12-28,122.42093430015534,122.98690229389746,122.190706310201,122.679931640625,794100
2017-12-29,122.59359541114826,122.91015339233134,122.01803278405798,122.05640411376953,805100
2018-01-02,122.44012450573237,122.8526145190433,121.634348442684,122.39215850830078,1288900
2018-01-03,122.35378370988114,124.43537900789329,122.00844905084153,124.33944702148438,2121200
2018-01-04,124.703980302652,126.22920239497202,124.6560143058714,124.92460632324219,1904300
2018-01-05,124.91503828613638,125.3083390284935,124.42582017255981,124.69441223144531,1572000
2018-01-08,124.49295221847692,125.90306774823057,124.31069019750396,125.63447570800781,967900
2018-01-09,125.95102571817918,127.09254913492406,125.66324436852769,126.33472442626953,1249300
2018-01-10,125.95102790772779,125.95102790772779,123.04446696377134,125.01095581054688,1599100
2018-01-11,125.26993911679737,125.53853113011318,123.5049017043887,123.83104705810547,1250200
2018-01-12,123.8982237300269,124.2147817939481,123.18836492270336,123.29388427734375,1466000
2018-01-16,123.93658149484452,125.07810500910198,123.22673736052347,123.41858673095703,1618900
2018-01-17,124.01330828319044,127.18846106418064,123.75430361584326,126.6800537109375,1613400
2018-01-18,126.82395262626768,127.05416598811262,125.45220125088476,125.64405059814453,1147100
2018-01-19,126.2196113516226,128.98228874895315,125.9702086677062,128.97268676757812,1380100
2018-01-22,128.2916244094484,130.16218120478396,128.14772641770423,129.37557983398438,1388000
2018-01-23,129.27004891092795,131.57228483802376,129.27004891092795,131.15020751953125,1317900
2018-01-24,131.24615738510812,131.99438013812406,129.61540122565324,130.69937133789062,1623200
2018-01-25,131.38044197383198,132.06150934089692,130.70894731379607,131.58187866210938,1115400
2018-01-26,131.29409339274156,132.23418003375235,130.30605539502244,132.09988403320312,1587900
2018-01-29,132.14782716276187,132.56990446311528,130.58424124739037,131.03509521484375,1374600
2018-01-30,130.4595643779489,131.61067525384996,129.72092892240173,131.06390380859375,1318300
2018-01-31,131.38048315538336,132.157482756625,128.63699422727836,129.4619598388672,2024900
2018-02-01,129.62501792080332,130.86245887980937,128.4259409834383,129.07823181152344,2098600
2018-02-02,133.08797054805763,133.08797054805763,127.62016727072303,128.91517639160156,3279600
2018-02-05,127.9654978981914,131.45720970896497,127.14053229600566,128.82884216308594,3610500
2018-02-06,127.47621906456875,132.12864169498388,126.31550658330623,131.62982177734375,3546200
2018-02-07,131.25570537734936,131.89840859367345,128.53140721458837,129.22207641601562,2835700
2018-02-08,129.62500279656757,130.07585684338616,125.8934763883571,126.1045150756836,3067500
2018-02-09,126.7951588221931,129.7784622204153,125.83589746761577,129.26046752929688,3029100
2018-02-12,129.89358730397257,132.35888144541877,129.89358730397257,131.4475860595703,2273400
2018-02-13,130.82408459112048,132.11907879954205,130.82408459112048,131.89845275878906,1740800
2018-02-14,131.58187571894365,134.28699971263828,130.91998305507514,134.03758239746094,1693300
2018-02-15,134.2965570630389,134.80496428666166,132.33006883575464,133.94163513183594,2262600
2018-02-16,133.5387694473514,135.8985440031945,133.5387694473514,135.29420471191406,2087300
2018-02-20,135.00642236789437,135.30379098872024,133.3852686482553,133.6730499267578,1399700
2018-02-21,133.692237348514,136.41655045576908,133.6730626620405,134.12391662597656,1965600
2018-02-22,134.392524104989,135.5340328427284,133.92248076321377,134.4404754638672,1191500
2018-02-23,134.95847683059924,136.64677147663653,134.65150618377461,136.58921813964844,1065300
2018-02-26,136.8098570392475,137.77872042709058,136.51248834533556,137.4525604248047,1119400
2018-02-27,137.14479808837152,137.78921050130015,134.23050829619024,134.44210815429688,1861800
2018-02-28,134.5094177567711,135.42313624659496,133.15325927734375,133.15325927734375,1616900
2018-03-01,132.9801444518811,133.95158412978432,131.80673243823784,133.24945068359375,2361200
2018-03-02,132.16262264117256,135.3654591426132,132.16262264117256,135.2788848876953,1680400
2018-03-05,134.7498947745145,136.39458541404844,134.2305079691221,136.2310791015625,2085300
2018-03-06,136.7312067935539,137.65453815809377,136.2887667858166,137.23133850097656,2033600
2018-03-07,136.12528097744564,138.36630518903263,136.01948104724747,138.06814575195312,1627000
2018-03-08,138.1162125559592,138.90489078429746,137.32751965153412,138.87603759765625,1944700
2018-03-09,139.70320848512785,139.8571019444466,139.0107025942815,139.51084899902344,1814100
2018-03-12,139.4627377776434,140.39569657686351,139.16457841056845,139.818603515625,1259100
2018-03-13,140.42455147344972,140.74195119338992,139.27999284956763,140.21295166015625,1163800
2018-03-14,140.21296911455005,140.56883490116792,138.43361082928436,139.54931640625,1644600
2018-03-15,139.82824084506836,140.14564058342458,138.10658905302296,138.61634826660156,2244900
2018-03-16,138.63558555563554,140.9727964224353,138.63558555563554,140.6842498779297,1617500
2018-03-19,140.7130860652794,142.05961687551581,139.51082117182366,140.28988647460938,1787000
2018-03-20,140.42455903179788,142.7040488895963,140.32837195654673,142.54054260253906,1613700
2018-03-21,142.18466851537,142.42512151333088,140.4341636456932,140.54959106445312,1237200
2018-03-22,140.2706666733219,141.3094254545513,138.82794858985113,138.98184204101562,1602600
2018-03-23,139.0780157381381,140.35721273413722,138.02001670826755,138.30856323242188,1672500
2018-03-26,139.60702863073408,142.74254565328837,139.60702863073408,142.55018615722656,1720100
2018-03-27,142.97333898422605,143.23303231728215,140.34759649781373,141.08819580078125,2150000
2018-03-28,141.6172139751021,142.92527897277265,139.73205586701405,140.4534149169922,2171300
2018-03-29,141.19404291666947,144.65655825224974,141.15556220760067,144.00253295898438,1666400
2018-04-02,143.72357626312487,144.71425623642935,140.9535673716473,142.03079223632812,1707200
2018-04-03,142.88681356819885,144.17563835320686,141.77110792919683,143.67550659179688,1816100
2018-04-04,142.39627943583068,145.64719424212345,142.34818589726953,144.75271606445312,1880300
2018-04-05,145.18556839755757,146.21471463602697,143.96406262814847,145.69532775878906,1378500
2018-04-06,144.99314349740993,147.2918733445875,142.97333264293246,144.51223754882812,1722800
2018-04-09,145.40674963813794,146.0896427026064,144.47380538129423,144.58921813964844,1683500
2018-04-10,146.1954469497601,147.13801874842082,145.50294102696364,146.48399353027344,1797800
2018-04-11,146.08002368524154,147.3880887035788,145.73377074873792,146.59939575195312,948000
2018-04-12,147.3592127184459,147.72469127326278,145.29130825675992,145.70489501953125,1864400
2018-04-13,145.67606920790402,146.003081804322,141.9442335101584,143.12725830078125,2318500
2018-04-16,144.3872361076062,146.37819431429367,143.9255703822062,145.06051635742188,2030900
2018-04-17,145.93572579368686,147.73432415356498,145.3394070698811,147.26303100585938,1268100
2018-04-18,147.7439424775724,148.00363582787944,146.3012244720012,146.67633056640625,1827700
2018-04-19,145.96463325576724,146.92644558140745,145.35870147035604,146.03196716308594,1443600
2018-04-20,145.8010758434505,146.23388830314434,142.29046795516183,143.05029296875,2484200
2018-04-23,143.64665572819737,143.8197748770083,141.38639122257092,142.30010986328125,1666800
2018-04-24,143.06957961811364,144.16604505301723,139.89559609304823,141.26136779785156,2164700
2018-04-25,140.97279022608453,141.26132208182105,139.27999173330372,140.89584350585938,2011600
2018-04-26,141.5883787698739,142.68484407805573,141.33829820809027,141.953857421875,1201100
2018-04-27,142.05962857232416,143.41578700606513,141.44406948323473,143.05992126464844,1326800
2018-04-30,143.6370185687236,144.7911901782306,142.05964727797675,142.43475341796875,3015100
2018-05-01,141.98270861822746,142.26164236766806,139.3954315185547,139.3954315185547,3096200
2018-05-02,134.65367991273985,135.50969200514166,126.72834375448461,127.52664947509766,7249300
2018-05-03,129.53684239086184,130.34477568253897,126.98804627879188,128.99822998046875,4397200
2018-05-04,128.47886354364348,131.59514006655718,127.97871713663777,130.55638122558594,2293300
2018-05-07,130.54678065530777,130.76800805327193,127.88257112485638,128.6808624267578,2285700
2018-05-08,129.18098546686468,132.02795584313233,128.7097069135456,130.99880981445312,2376300
2018-05-09,131.7490420685456,132.57620121678758,130.61411062212255,132.54734802246094,2734600
2018-05-10,133.14366463216743,134.19205115352918,132.95130511462716,133.21099853515625,1691000
2018-05-11,133.2109611632859,134.9422256876289,132.9993613505281,134.83642578125,2059200
2018-05-14,135.6058965060132,135.74054961619052,134.83644387239073,135.2596435546875,1621200
2018-05-15,135.15384511865176,136.76968245852797,134.18240547104878,136.73121643066406,2355400
2018-05-16,136.96203880312422,139.62626246120527,136.84662604609582,139.17420959472656,2500900
2018-05-17,139.07804523916607,140.0302298919397,138.70293908102428,139.3665771484375,2476700
2018-05-18,139.6358622003828,140.39570191577795,137.72186567079316,139.9340362548828,1795100
2018-05-21,140.70346129892073,142.22312591503157,140.0398233926954,142.14617919921875,1448700
2018-05-22,142.34820084973745,142.99261324110222,141.9923350439616,142.2327880859375,1015400
2018-05-23,142.4635860284469,145.54139611065625,142.45397319202124,145.52215576171875,1684800
2018-05-24,145.23363859021072,145.70493183988893,143.73321394367818,144.78158569335938,1407800
2018-05-25,144.2718233452784,145.95499461763998,144.08907668753352,145.06051635742188,1243800
2018-05-29,144.47378204565211,145.5317664038844,143.7043295367012,144.39683532714844,1542700
2018-05-30,145.70822789049186,146.28678540299015,144.53183840485306,145.78536987304688,1988000
2018-05-31,145.74681027709872,146.08430465503335,143.3651045950954,144.0979461669922,2903100
2018-06-01,144.83075055158687,145.10074012670697,141.06051901664287,143.0950927734375,1631200
2018-06-04,143.8665360559372,144.74400976467533,143.51940440815792,143.82797241210938,1717500
2018-06-05,143.91474143740257,144.32936311080314,142.30444090350173,143.3843994140625,1629700
2018-06-06,143.18188532448448,143.25902730425463,142.14049066757997,142.91189575195312,1467900
2018-06-07,142.67081771152772,146.54710247597123,142.31403425311376,146.09390258789062,1594000
2018-06-08,146.03606253802616,147.75243109721367,145.78536214301187,147.57887268066406,983000
2018-06-11,147.67531135330051,150.13415895126212,147.63674771492586,149.5074005126953,1309600
